ID,Districte,Categoria,Subcategoria,Títol,Descripció,Propostes,Suports,Comentaris,Participants,Intervencions,URL
5595,,Bon viure,Sanitat i salut,Pla d'equipaments sanitaris 2016-2023,"<div>Conveni periòdic entre Ajuntament i Generalitat en el marc del Consorci Sanitari de Barcelona.  És clau per fer front a les necessitats d'equipaments sanitaris a la ciutat, en línia amb l'aposta del govern municipal per una sanitat pública universal, equitativa i de qualitat i que sigui propera i accessible per a tothom. S'elaborarà tenint en compte les necessitats expressades en el territori i en els Consells de Salut, i prioritzarà les inversions que reforcin les xarxes d'atenció primària, salut mental i addiccions i el reforç de la capacitat pública en àrees com l'atenció sociosanitària o la rehabilitació. Posteriorment, es revisarà, en l'àmbit dels Districtes, l'accessibilitat en transport públic a tots els equipaments sanitaris.</div>",18,213,23,652,0,https://decidim.barcelona/action_plans/5595
5592,,Bon viure,Sanitat i salut,Empadronament i accés a la targeta sanitària a tota la població resident,"<div>Treball transversal per reforçar l'estratègia d’empadronament actiu, amb la identificació i la resolució de les traves principals a l’empadronament. Alhora, s'insta CatSalut a eliminar el temps de latència entre empadronament i obtenció de la targeta i a constituir un comitè conjunt que vetlli per l'accés a l'atenció sanitària a la ciutat, millorant els circuits d'accés i la informació que n'hi ha disponible i donant resposta a les incidències ciutadanes en l'accés a l'atenció urgent i en els tràmits de padró i targeta sanitària.</div>",10,102,5,232,0,https://decidim.barcelona/action_plans/5592
5633,,Economia plural,"Economia cooperativa, social i solidària",Potenciar el teixit social i institucional de l’ECSS,"<div>Donar suport a les xarxes i federacions existents d’ECSS —també en l'àmbit territorial—, destacant-ne el paper d'articulació sociopolítica; impulsar una xarxa de municipis per l’ECSS i potenciar espais de trobada i participació que garanteixin un funcionament democràtic ple d’aquests espais.</div>",3,10,12,157,0,https://decidim.barcelona/action_plans/5633
5634,,Economia plural,"Economia cooperativa, social i solidària",L'organització del temps com un dret de ciutadania,"<div>Donar suport a programes i actuacions territorials que facin de la ciutat un espai on puguin conviure els diferents temps: temps productiu, social i de participació, temps de cura... A través de projectes pilot, coproduïts amb el teixit associatiu i econòmic, que realcin els diferents temps de vida, el reproductiu i el productiu, amb una atenció especial al social i de participació, i portant a terme campanyes de sensibilització en diferents àmbits (educació, centres cívics, etc.), que afavoreixin la conciliació i fomentin nous usos dels temps, que permetin, entre altres coses, fomentar la participació en projectes d'ECSS.</div><div><br></div>",16,393,16,536,0,https://decidim.barcelona/action_plans/5634
5636,,Economia plural,Un nou lideratge públic,Tarifació social i ambiental en les taxes i els preus públics,"<div>Revisar els criteris i els paràmetres d’aplicació de reduccions en les taxes i preus públics perquè es tinguin en compte la capacitat econòmica de les persones i els criteris de sostenibilitat ambiental, i assegurar el màxim retorn social dels serveis bàsics.</div>",3,9,16,19,0,https://decidim.barcelona/action_plans/5636
5635,,Economia plural,"Economia cooperativa, social i solidària",Pla d’impuls del consum responsable,"<div>Ampliar la política de consum com una política transversal que promou una nova cultura de consum en pro del bon viure, la justícia social i la sostenibilitat ambiental, treballant, per exemple, en accions de sensibilització a través de les escoles i desenvolupant polítiques que afavoreixin l'allargament de la vida dels productes. </div><div><br></div>",20,242,23,589,0,https://decidim.barcelona/action_plans/5635
5638,,Economia plural,Un nou lideratge públic,Sistema de gestió i avaluació de costos transparent i territorialitzat,<div>Posar en marxa un model de costos orientat a ser una eina fonamental perquè la direcció prengui decisions estratègiques i un element cabdal per fer arribar a la ciutadaniala destinació dels recursos que aporta i conèixer quins són els serveis prestats i els territoris on recauen.</div>,1,5,1,0,0,https://decidim.barcelona/action_plans/5638
5640,,Economia plural,Un nou lideratge públic,Anàlisi del procés d'endeutament de l'Ajuntament,Anàlisi de les polítiques d'endeutament de l'Ajuntament per tal de determinar el deute d’acord amb el marc legal vigent i amb especial èmfasi amb el punt de vista de l’impacte social.,2,63,5,0,0,https://decidim.barcelona/action_plans/5640
5639,,Economia plural,Un nou lideratge públic,Pressupostos transparents,"<div>Publicar les dades pressupostàries, tant dels ingressos com de les despeses, com més detallades millor, en formats oberts com a element de transparència i coresponsabilitat cap a la ciutadania, i desenvolupar funcionalitats, com ara el Pressupost Obert, que facilitin una millor anàlisi i comprensió del pressupost municipal.</div>",1,43,2,0,0,https://decidim.barcelona/action_plans/5639
5642,,Economia plural,Turisme sostenible,Observatori del turisme,"<div>Anàlisis detallades i amb profunditat de l’impacte quantitatiu del turisme a la ciutat (econòmic, social, ambiental i cultural), imprescindibles per abordar un debat ciutadà. Les dades han d’estar al servei de la ciutadania, entitats i administracions de la manera més accessible possible.</div>",7,107,13,114,0,https://decidim.barcelona/action_plans/5642
5644,,Transició ecològica,Medi ambient i espai públic,Protocol davant episodis de contaminació,"<div>Conjunt de mesures que caldrà adoptar davant la declaració d’episodi de contaminació atmosfèrica i que abraçaran diferents àmbits (comunicació, mobilitat, salut, etcètera). Perquè sigui més efectiu, es treballarà de manera coordinada amb la resta de municipis de l’àrea metropolitana.</div>",2,900,40,0,0,https://decidim.barcelona/action_plans/5644
5570,,Bon viure,Equitat de gènere i diversitat sexual,Centre municipal de recursos LGTBI,"<div>Obrir el recurs municipal LGTBI, que oferirà acompanyament, atenció bàsica i assessorament a persones pertanyents a col·lectius LGTBI en tot el que necessitin (reproducció assistida, discriminacions, proves mèdiques, VIH, prestacions, formació, etc.), i als familiars que ho requereixin. Aquest centre, en coordinació amb l'Oficina de la no discriminació, oferirà un catàleg de recursos, elaborarà i revisarà materials informatius a nivell sanitari i social perquè siguin inclusius, oferirà formació i estarà en connexió amb altres serveis i equipaments per fer les derivacions que siguin necessàries. </div>",6,58,9,87,0,https://decidim.barcelona/action_plans/5570
5569,,Bon viure,Equitat de gènere i diversitat sexual,Pla d’eradicació de la LGTBIfòbia,"<div>Definir un pla de ciutat per la diversitat sexual i contra la LGTBIfòbia. Aquest pla incorporarà diversos objectius en l'àmbit educatiu, laboral, social, sanitari, cultural, formatiu i de l'espai públic per avançar cap una ciutat sense discriminacions per raó d'orientació sexual i d'identitat sexual. Es dirigirà a infants, adolescents, joves, adults i persones grans. </div>",21,180,37,357,0,https://decidim.barcelona/action_plans/5569
5562,,Bon viure,Educació i coneixement ,Actualitzar l’oferta educativa a persones adultes,<div>Proporcionar oportunitats educatives al llarg de la vida. Promoure la millora de l’oferta pública d’educació de persones adultes i ampliar el tipus de població interessada a participar-hi.</div>,13,158,25,697,0,https://decidim.barcelona/action_plans/5562
5564,,Bon viure,Educació i coneixement ,Impulsar Barcelona com a capital europea de la recerca i el coneixement,"<div>Articular mecanismes de coordinació entre universitats, centres de recerca i Ajuntament per generar coneixement en àrees socials clau. Visualitzar el potencial de recerca de la ciutat dins i fora del municipi. Fomentar el retorn social de la recerca universitària per a la transformació social, econòmica i cultural.</div>",2,281,2,0,0,https://decidim.barcelona/action_plans/5564
5679,,Transició ecològica,Mobilitat sostenible,Connectar les xarxes de tramvia de Barcelona,Impulsar la mobilitat sostenible i treballar per la connexió del tramvia per la Diagonal. ,17,1754,206,104,0,https://decidim.barcelona/action_plans/5679
5680,,Transició ecològica,Mobilitat sostenible,"Nova xarxa de bus, millora del servei i impuls del bus de barri","<div>Completar el desplegament de la nova xarxa de bus i recuperar els busos de barri els diumenges i festius. Revisar el recorregut de les línies de bus i optimitzar la ubicació de les parades, amb participació de ciutadania i entitats. Millorar l'accessibilitat de parades i autobusos. Millorar la freqüència de pas dels busos, especialment les línies 21, 23, 51 i V13. Ampliar la xarxa, especialment les línies H12, 21, 65, 87, 129 i 165.</div>",42,510,83,576,0,https://decidim.barcelona/action_plans/5680
5623,,Bon viure,Convivència i seguretat,Nova ordenança de la convivència,"<div>Adaptar la regulació a la nova mirada dels fenòmens que intervenen en l’escenari comunitari o privat de la convivència quotidiana entre les persones. Considerar les ordenances com un element més del nou pacte de la convivència articulat per garantir un ús universal de l'espai public i evitar, així, els usos excloents i afavorir-ne els compatibles. Evitar regular i sancionar conductes que ja ho estan per normativa supramunicipal. Parar una atenció especial als col·lectius en risc d'exclusió social o especialment vulnerables, en els quals s'intervindrà amb mesures d'ordre social i no de tipus sancionador. Excloure, també, de la sanció pràctiques saludables i socialment acceptades, com el nudisme i vetllar perquè l'entorn dels barris estigui net de publicitat agressiva que deteriora la percepció que el veïnat té de l'entorn.</div>",14,144,42,173,0,https://decidim.barcelona/action_plans/5623
5678,,Transició ecològica,Mobilitat sostenible,Pla de mobilitat urbana,"<div>Desenvolupar el Pla de mobilitat urbana potenciant els desplaçaments a peu, amb bicicleta i amb transport públic, i situar la contaminació atmosfèrica per sota dels límits que marca la Unió Europea. Els eixos estratègics són assolir una mobilitat segura, sostenible, equitativa i eficient. Desenvolupar mesures per conscienciar els ciutadans sobre els impactes del model de mobilitat actual. Disminuir l’impacte sobre l’espai públic d’aquesta activitat bàsica de la ciutat. Promoure la utilització de vehicles més nets. Considerar les casuístiques concretes de la logística urbana, el servei del taxi i els serveis de neteja.</div>",46,655,113,805,0,https://decidim.barcelona/action_plans/5678
5609,,Bon viure,"Migració, interculturalitat i discriminació zero",Posar en marxa l'Estratègia local amb el poble gitano,"<div>Desenvolupar les accions de l'Estratègia local amb el poble gitano per reduir les desigualtats que afecten les persones gitanes, amb la participació del Consell Municipal del Poble Gitano i en estreta coordinació amb els plans comunitaris. També s'inclourà la població gitana immigrant. </div>",3,12,6,26,0,https://decidim.barcelona/action_plans/5609
